pert_id,MOA
BRD-K53193280,negative
BRD-K85656047,negative
BRD-K33165698,negative
BRD-K87804315,negative
BRD-K58052247,negative
BRD-K13417398,negative
BRD-K59392211,negative
BRD-K16670827,negative
BRD-K08288431,negative
BRD-K22518694,negative
BRD-K75981692,negative
BRD-K74152422,negative
BRD-K18778674,negative
BRD-K39561907,negative
BRD-K23496480,negative
BRD-K70447364,negative
BRD-K19302998,negative
BRD-K29324759,negative
BRD-K06733952,negative
BRD-K22500599,negative
BRD-K43411248,negative
BRD-K22420960,negative
BRD-K13166308,negative
BRD-K21629388,negative
BRD-K75938736,negative
BRD-K70839030,negative
BRD-K97307478,negative
BRD-K82379643,negative
BRD-K40814141,negative
BRD-K26910201,negative
BRD-K13498994,negative
BRD-K39779204,negative
BRD-K31716313,negative
BRD-K20555183,negative
BRD-K00816125,negative
BRD-K19558952,negative
BRD-K59099734,negative
BRD-K37268490,negative
BRD-K64552378,negative
BRD-K33454337,negative
BRD-K79258593,negative
BRD-K60286124,negative
BRD-K30653168,negative
BRD-K15525241,negative
BRD-K76462626,negative
BRD-K49676673,negative
BRD-K39006362,negative
BRD-K47612243,negative
BRD-K52955163,negative
BRD-K46653995,negative
BRD-K82392710,negative
BRD-K30377815,negative
BRD-K59524902,negative
BRD-K64882872,negative
BRD-K10580927,negative
BRD-K01615174,negative
BRD-K30151357,negative
BRD-K64100337,negative
BRD-K65077386,negative
BRD-K51757031,negative
BRD-K90947365,negative
BRD-K28777623,negative
BRD-K94913400,negative
BRD-K94940283,negative
BRD-K91454871,negative
BRD-K81721884,negative
BRD-K33593585,negative
BRD-K85642378,negative
BRD-K94267488,negative
BRD-K32894756,negative
BRD-K71328603,negative
BRD-K09964242,negative
BRD-K20617704,negative
BRD-K28589277,negative
BRD-K78235165,negative
BRD-K21990111,negative
BRD-K89419248,negative
BRD-K08750028,negative
BRD-K97086358,negative
BRD-K13207999,negative
BRD-K87517219,negative
BRD-K27417269,negative
BRD-K15912359,negative
BRD-K12767001,negative
BRD-K12988428,negative
BRD-K35432283,negative
BRD-K69318356,negative
BRD-K76758536,negative
BRD-K58310742,negative
BRD-K67322403,negative
BRD-K68988758,negative
BRD-K83431831,negative
BRD-K88597074,negative
BRD-K89063992,negative
BRD-K43550773,negative
BRD-K37357048,negative
BRD-K91786278,negative
BRD-K44097254,negative
BRD-K88179544,negative
BRD-K48508383,negative
BRD-K96411295,negative
BRD-K68971353,negative
BRD-K37185609,negative
BRD-K77191339,negative
BRD-K96218183,negative
BRD-K48562666,negative
BRD-K77172154,negative
BRD-K46003436,negative
BRD-K63428678,negative
BRD-K12896711,negative
BRD-K19554975,negative
BRD-K19054042,negative
BRD-M63389385,negative
BRD-K96660315,negative
BRD-K43781861,negative
BRD-K96406750,negative
BRD-K06852269,negative
BRD-K85967137,negative
BRD-K47492310,negative
BRD-K46622484,negative
BRD-K08540981,negative
BRD-K33967077,negative
BRD-K07695007,negative
BRD-K38774907,negative
BRD-K47128441,negative
BRD-K33912919,negative
BRD-K96198015,negative
BRD-K40199965,negative
BRD-K45853775,negative
BRD-K07601300,negative
BRD-K75745425,negative
BRD-K78699095,negative
BRD-K56634255,negative
BRD-K63807676,negative
BRD-K77381468,negative
BRD-K85891179,negative
BRD-K18817373,negative
BRD-K18979455,negative
BRD-K26779385,negative
BRD-K23775758,negative
BRD-K61519911,negative
BRD-K47788371,negative
BRD-K00061590,negative
BRD-K52373488,negative
BRD-K25290948,negative
BRD-K24986598,negative
BRD-K77966217,negative
BRD-K61885905,negative
BRD-K28882142,negative
BRD-K40505314,negative
BRD-K83620070,negative
BRD-K08972808,negative
BRD-K46980879,negative
BRD-K48066866,negative
BRD-K32162364,negative
BRD-K69438871,negative
BRD-K28489983,negative
BRD-K70489510,negative
BRD-M95763088,negative
BRD-K62624932,negative
BRD-K33635485,negative
BRD-K28317853,negative
BRD-K31825071,negative
BRD-K09864793,negative
BRD-K30315899,negative
BRD-K46658587,negative
BRD-K14622703,negative
BRD-K77323800,negative
BRD-K83266926,negative
BRD-K73083114,negative
BRD-K36278687,negative
BRD-K97165733,negative
BRD-K93569047,negative
BRD-K69429207,negative
BRD-K28752165,negative
BRD-K99439802,negative
BRD-K51217456,negative
BRD-K55730324,negative
BRD-K73307873,negative
BRD-K19668893,negative
BRD-K84443834,negative
BRD-K32240700,negative
BRD-K93105623,negative
BRD-K03643699,negative
BRD-K15987804,negative
BRD-K62917551,negative
BRD-K32051704,negative
BRD-K05469482,negative
BRD-K88652561,negative
BRD-K98832554,negative
BRD-K29924325,negative
BRD-K79982586,negative
BRD-K28080909,negative
BRD-K13679108,negative
BRD-K08720480,negative
BRD-K82062373,negative
BRD-K53425819,negative
BRD-K69697800,negative
BRD-K74569352,negative
BRD-K27699706,negative
BRD-K97255584,negative
BRD-K29946624,negative
BRD-K78118043,negative
BRD-K37928755,negative
BRD-K49076793,negative
BRD-K23091373,negative
BRD-K57758244,negative
BRD-K70657810,negative
BRD-M22422412,negative
BRD-K60047946,negative
BRD-K99750636,negative
BRD-K43179840,negative
BRD-K13118417,negative
BRD-K09388706,negative
BRD-K02960110,negative
BRD-K38493271,negative
BRD-K20013327,negative
BRD-K16480639,negative
BRD-K32799329,negative
BRD-K66947316,negative
BRD-K36908385,negative
BRD-K18350116,negative
BRD-K72913973,negative
BRD-K73324958,negative
BRD-K32294814,negative
BRD-K54067509,negative
BRD-K24977302,negative
BRD-K06373442,negative
BRD-K12642652,negative
BRD-K98970645,negative
BRD-K61649900,negative
BRD-K41732846,negative
BRD-K75308057,negative
BRD-K77588167,negative
BRD-K72241566,negative
BRD-K18449990,negative
BRD-K89388769,negative
BRD-K67407970,negative
BRD-K74566474,negative
BRD-K46489288,negative
BRD-K59536184,negative
BRD-K16376056,negative
BRD-K40628295,negative
BRD-K26759399,negative
BRD-K95202918,negative
BRD-K07481069,negative
BRD-K93549834,negative
BRD-K56916068,negative
BRD-K22081896,negative
BRD-K28179362,negative
BRD-A08778300,negative
BRD-K59598504,negative
BRD-K30438246,negative
BRD-K08432506,negative
BRD-K26508045,negative
BRD-K51776699,negative
BRD-K31559406,negative
BRD-K74078391,negative
BRD-K44746563,negative
BRD-K19593593,negative
BRD-K75674991,negative
BRD-K74294292,negative
BRD-K45177540,negative
BRD-K91665395,negative
BRD-K62342148,negative
BRD-K40985138,negative
BRD-K24639784,negative
BRD-K16360094,negative
BRD-K22177912,negative
BRD-K74020160,negative
BRD-K15953261,negative
BRD-K83826057,negative
BRD-K05581223,negative
BRD-K14487280,negative
BRD-K58719548,negative
BRD-K76450606,negative
BRD-K53601225,negative
BRD-K08993600,negative
BRD-K44911253,negative
BRD-K05209891,negative
BRD-K96285502,negative
BRD-K35440877,negative
BRD-K48114548,negative
BRD-K57698173,negative
BRD-K19607523,negative
BRD-K65913932,negative
BRD-K19019278,negative
BRD-K55282910,negative
BRD-K63523728,negative
BRD-K89637993,negative
BRD-K00863274,negative
BRD-K98303739,negative
BRD-K86390887,negative
BRD-K00241248,negative
BRD-K38587340,negative
BRD-K94446761,negative
BRD-K53665713,negative
BRD-K82155738,negative
BRD-K39805076,negative
BRD-K57375725,negative
BRD-K79719155,negative
BRD-K84358317,negative
BRD-M69191681,negative
BRD-K50126643,negative
BRD-K02638906,negative
BRD-K68887696,negative
BRD-K15476875,negative
BRD-K17157530,negative
BRD-K93109423,negative
BRD-K00480552,negative
BRD-K59549646,negative
BRD-K17897186,negative
BRD-K84103449,negative
BRD-K07833219,negative
BRD-K67559633,negative
BRD-K54822582,negative
BRD-K66061243,negative
BRD-K15980298,negative
BRD-K25180881,negative
BRD-K22210284,negative
BRD-K59314947,negative
BRD-K57766779,negative
BRD-K62820230,negative
BRD-K41743657,negative
BRD-K61220066,negative
BRD-K69482343,negative
BRD-K77660367,negative
BRD-K62717630,negative
BRD-K70260471,negative
BRD-K81941590,negative
BRD-K49309964,negative
BRD-K92741883,negative
BRD-K00278564,negative
BRD-K25329768,negative
BRD-K44900726,negative
BRD-K68315360,negative
BRD-K76931353,negative
BRD-K77918164,negative
BRD-K98621344,negative
BRD-K85007671,negative
BRD-K76261045,negative
BRD-K54735832,negative
BRD-K00671069,negative
BRD-K89679058,negative
BRD-K36888933,negative
BRD-K56274797,negative
BRD-K61344432,negative
BRD-K18748400,negative
BRD-K57179401,negative
BRD-K91573667,negative
BRD-K98611274,negative
BRD-K50587003,negative
BRD-K14055576,negative
BRD-K32605311,negative
BRD-K46522835,negative
BRD-M31871110,negative
BRD-K80313395,negative
BRD-K93011030,negative
BRD-K15559773,negative
BRD-K89801405,negative
BRD-K40971145,negative
BRD-K23876588,negative
BRD-K47123716,negative
BRD-K41513507,negative
BRD-K35930698,negative
BRD-K52688277,negative
BRD-K07577534,negative
BRD-K87947740,negative
BRD-K78226445,negative
BRD-K45699165,negative
BRD-K40240180,negative
BRD-K37203945,negative
BRD-K64380616,negative
BRD-K57138551,negative
BRD-K70068422,negative
BRD-K64577556,negative
BRD-K71982936,negative
BRD-K51047687,negative
BRD-K24217589,negative
BRD-K86888704,negative
BRD-K58879212,negative
BRD-K95814669,negative
BRD-K82585779,negative
BRD-K18229142,negative
BRD-K67321912,negative
BRD-K74757268,negative
BRD-K68103836,negative
BRD-K60129749,negative
BRD-K95286989,negative
BRD-K29041589,negative
BRD-K33528640,negative
BRD-K98054202,negative
BRD-K31099173,negative
BRD-K76257309,negative
BRD-K23349860,negative
BRD-K40606280,negative
BRD-K70274124,negative
BRD-K51954117,negative
BRD-K11112971,negative
BRD-K25542589,negative
BRD-K05111274,negative
BRD-K01317665,negative
BRD-K76086682,negative
BRD-K32035967,negative
BRD-K35886478,negative
BRD-K12132598,negative
BRD-K08971733,negative
BRD-K40280267,negative
BRD-K48327915,negative
BRD-K60218284,negative
BRD-K52938793,negative
BRD-K24243182,negative
BRD-K01355066,negative
BRD-K92014291,negative
BRD-K47077178,negative
BRD-K72345505,negative
BRD-K73573525,negative
BRD-K28871766,negative
BRD-K38524184,negative
BRD-K62558637,negative
BRD-K03995514,negative
BRD-K09725203,negative
BRD-K53345186,negative
BRD-K38545029,negative
BRD-K99155518,negative
BRD-K78556523,negative
BRD-K94521200,negative
BRD-K94924347,negative
BRD-K26245595,negative
BRD-K73809982,negative
BRD-K13002201,negative
BRD-K74885091,negative
BRD-K24259871,negative
BRD-K00463020,negative
BRD-K03194608,negative
BRD-K84963986,negative
BRD-K18493795,negative
BRD-K04566325,negative
BRD-K46663433,negative
BRD-K67944552,negative
BRD-K36716113,negative
BRD-K49457424,negative
BRD-K17381515,negative
BRD-K11792293,negative
BRD-K57182060,negative
BRD-K62771544,negative
BRD-K65529687,negative
BRD-K54595160,negative
BRD-K57272712,negative
BRD-K69565703,negative
BRD-K79103937,negative
BRD-K44978017,negative
BRD-K55659732,negative
BRD-K34800739,negative
BRD-M41154708,negative
BRD-K07017100,negative
BRD-K38381720,negative
BRD-K31786211,negative
BRD-K51894281,negative
BRD-K36451640,negative
BRD-K07417570,negative
BRD-K96538394,negative
BRD-K54876931,negative
BRD-K93716900,negative
BRD-K89567872,negative
BRD-K95880106,negative
BRD-K74711277,negative
BRD-K73643601,negative
BRD-K86253182,negative
BRD-K22577612,negative
BRD-K23293459,negative
BRD-K26006030,negative
BRD-K62442112,negative
BRD-K10812716,negative
BRD-K60343011,negative
BRD-K74852367,negative
BRD-K79240958,negative
BRD-K52062350,negative
BRD-K62601469,negative
BRD-K63415335,negative
BRD-K70673311,negative
BRD-K41008930,negative
BRD-K99515159,negative
BRD-K82279920,negative
BRD-K15638296,negative
BRD-K51803154,negative
BRD-K68629330,negative
BRD-K79986209,negative
BRD-K45184415,negative
BRD-K58087285,negative
BRD-K94293016,negative
BRD-K41779994,negative
BRD-K66204187,negative
BRD-K09453969,negative
BRD-K97709323,negative
BRD-K09845534,negative
BRD-K78232231,negative
BRD-K14214369,negative
BRD-K19826330,negative
BRD-K43615608,negative
BRD-K88925856,negative
BRD-K41035516,negative
BRD-K34009110,negative
BRD-K14602451,negative
BRD-K71073890,negative
BRD-K60861723,negative
BRD-K32173944,negative
BRD-K21193980,negative
BRD-K81897236,negative
BRD-K89440651,negative
BRD-K50404714,negative
BRD-K15684061,negative
BRD-K14409255,negative
BRD-K60149889,negative
BRD-K69367836,negative
BRD-K56747890,negative
BRD-K56601439,negative
BRD-K23001296,negative
BRD-K13175698,negative
BRD-K39352275,negative
BRD-M65187017,negative
BRD-K54254994,negative
BRD-K55193076,negative
BRD-K58941403,negative
BRD-K53293903,negative
BRD-K67798781,negative
BRD-K63697730,negative
BRD-K67540261,negative
BRD-K63025696,negative
BRD-K47031124,negative
BRD-K24758440,negative
BRD-K22597651,negative
BRD-K17705111,negative
BRD-K48431707,negative
BRD-K02943940,negative
BRD-K44338067,negative
BRD-K81042289,negative
BRD-K15478534,negative
BRD-K30658064,negative
BRD-K55681368,negative
BRD-K10081616,negative
BRD-K62761144,negative
BRD-K89966732,negative
BRD-K66714409,negative
BRD-K89122173,negative
BRD-K50981189,negative
BRD-K71944937,negative
BRD-K83544582,negative
BRD-K16306049,negative
BRD-K90149465,negative
BRD-K80893668,negative
BRD-K62567808,negative
BRD-K84876223,negative
BRD-K54837534,negative
BRD-K98560805,negative
BRD-K74489738,negative
BRD-K74647590,negative
BRD-K17566112,negative
BRD-K32209551,negative
BRD-K73688688,negative
BRD-K34692511,negative
BRD-K71379723,negative
BRD-K65350890,negative
BRD-K60339813,negative
BRD-K72360839,negative
BRD-K17660756,negative
BRD-K09615275,negative
BRD-K68236123,negative
BRD-K10927790,negative
BRD-K17122162,negative
BRD-K39902590,negative
BRD-K84497718,negative
BRD-K61968247,negative
BRD-K12016928,negative
BRD-K91250867,negative
BRD-K21516480,negative
BRD-K08617930,negative
BRD-K33235400,negative
BRD-K68737064,negative
BRD-K35443780,negative
BRD-K07303702,negative
BRD-K40959498,negative
BRD-K06568278,negative
BRD-K14213456,negative
BRD-K23802982,negative
BRD-K79828436,negative
BRD-K51916742,negative
BRD-K95371508,negative
BRD-K73340768,negative
BRD-K24269428,negative
BRD-K81899744,negative
BRD-K27948561,negative
BRD-K30785989,negative
BRD-K62124038,negative
BRD-K28467343,negative
BRD-K35462725,negative
BRD-K13707774,negative
BRD-K79481905,negative
BRD-K24638771,negative
BRD-K80767319,negative
BRD-K23455135,negative
BRD-K14496573,negative
BRD-K14020943,negative
BRD-K24427824,negative
BRD-K56375979,negative
BRD-K72808738,negative
BRD-K21691498,negative
BRD-K00133896,negative
BRD-K72462994,negative
BRD-K85068586,negative
BRD-K82332258,negative
BRD-K86149851,negative
BRD-K37991633,negative
BRD-K32665240,negative
BRD-K26606423,negative
BRD-K89595887,negative
BRD-K37226311,negative
BRD-K47992037,negative
BRD-K59099936,negative
BRD-K52106083,negative
BRD-K57537921,negative
BRD-K08159565,negative
BRD-K73213708,negative
BRD-K29136476,negative
BRD-K41761879,negative
BRD-K09404826,negative
BRD-K46178029,negative
BRD-K17450769,negative
BRD-K96431673,negative
BRD-K39227212,negative
BRD-K58407898,negative
BRD-K00046588,negative
BRD-K05678583,negative
BRD-K01427177,negative
BRD-K05951707,negative
BRD-K55648964,negative
BRD-K12165191,negative
BRD-K99803997,negative
BRD-K25895238,negative
BRD-K13653700,negative
BRD-K26663582,negative
BRD-K05640282,negative
BRD-K38810814,negative
BRD-K26399147,negative
BRD-K66618978,negative
BRD-K05543852,negative
BRD-K27431449,negative
BRD-K10666842,negative
BRD-K00846914,negative
BRD-K22863062,negative
BRD-K46625537,negative
BRD-K25533536,negative
BRD-K62657501,negative
BRD-K62191543,negative
BRD-K35915475,negative
BRD-K62039221,negative
BRD-K29201528,negative
BRD-K74547048,negative
BRD-K70804088,negative
BRD-K16229712,negative
BRD-K64930281,negative
BRD-K16942988,negative
BRD-K50408407,negative
BRD-K37407046,negative
BRD-K12484748,negative
BRD-K40063896,negative
BRD-K81821583,negative
BRD-K45803728,negative
BRD-K12951693,negative
BRD-K65290386,negative
BRD-K06806702,negative
BRD-K83316435,negative
BRD-K24075340,negative
BRD-K26127000,negative
BRD-K29280435,negative
BRD-K68731139,negative
BRD-K31147434,negative
BRD-K94498396,negative
BRD-K54381125,negative
BRD-K13641963,negative
BRD-K39177148,negative
BRD-K14992578,negative
BRD-K72837898,negative
BRD-K80630466,negative
BRD-K38121247,negative
BRD-K82004089,negative
BRD-K94172147,negative
BRD-K09416407,negative
BRD-K80226949,negative
BRD-K02189204,negative
BRD-K16436767,negative
BRD-K80410762,negative
BRD-K52718919,negative
BRD-K06087483,negative
BRD-K92967681,negative
BRD-K48662018,negative
BRD-K91969329,negative
BRD-K77540020,negative
BRD-K59155687,negative
BRD-K51832753,negative
BRD-K87217296,negative
BRD-K64478751,negative
BRD-K26857129,negative
BRD-K99469128,negative
BRD-K15713006,negative
BRD-K32648402,negative
BRD-K05050883,negative
BRD-K59709493,negative
BRD-K31830316,negative
BRD-K78014537,negative
